"STATE","DISTRICT","BLOCK","VILLAGE","PUBLIC GOVERNMENT OWNED","PUBLIC COOPERATIVE SOCIETY","PUBLIC PANCHAYAT OWNED","PUBLIC OTHERS","PUBLIC TOTAL","PRIVATE GROUP OF FARMERS","PRIVATE INDIVIDUAL FARMERS","PRIVATE TOTAL","GRAND TOTAL"
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","GOTTA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","GODIYAPADU",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","KORADA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","HIRAMANDALAM",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","MAHALAKSHIMIPURAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","BHAGIRADHIPURAM",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","NEELADEVIPURAM",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","PINDRUVADA",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","AMBAVILLI",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","KITTALAPADU",0,0,0,0,0,0,32,32,32
"ANDHRA PRADESH","SRIKAKULAM","HIRAMANDALAM","RELLIVALASA",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","PEDDASAVALAPURAM",0,0,0,0,0,0,51,51,51
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","LAKSHIMIPURAM",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","PARVATALAPETA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","THELLIKIPENTA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","PEDDAKAKITAPALLE",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","CHINNAKAKITAPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","YERAGAM",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","ISAKALAPALEM",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","SINDUVADA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","SRIKAKULAM","SARUBUJJILI","PURUSHOTTAPURAM",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","KORAPAM",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","MARRIKOTHAVALASA",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","NIMMATHORLAVADA",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","VEDULLAVALASA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","RAMACHANDRAPURAM",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","KOTHAVALASA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","THOGARAGAM",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","DUSI",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","SRIKAKULAM","AMADALAVALASA","THOTADA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","KARAJADA",0,0,0,0,0,0,45,45,45
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","BHYRI",0,0,0,0,0,0,79,79,79
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","SINGUPURAM",0,0,0,0,0,0,36,36,36
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","VOPPANGI",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","ARASAVILLI",0,0,0,0,0,0,42,42,42
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","PATHASRIKAKULAM",0,0,0,0,0,0,31,31,31
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","BALIVADA",0,0,0,0,0,0,33,33,33
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","IPPILI",0,0,0,0,0,0,62,62,62
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","KALLEPALLE",0,0,0,0,0,0,64,64,64
"ANDHRA PRADESH","SRIKAKULAM","SRIKAKULAM","MOFUSBANDAR",0,0,0,0,0,0,44,44,44
"ANDHRA PRADESH","SRIKAKULAM","GARA","BURAVALLI",0,0,0,0,0,0,61,61,61
"ANDHRA PRADESH","SRIKAKULAM","GARA","AMBALAVALASA",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","SRIKAKULAM","GARA","SALIHUNDAM",0,0,0,0,0,0,245,245,245
"ANDHRA PRADESH","SRIKAKULAM","GARA","GARA",0,0,0,0,0,0,116,116,116
"ANDHRA PRADESH","SRIKAKULAM","GARA","VOMARAVALLI",0,0,0,0,0,0,111,111,111
"ANDHRA PRADESH","SRIKAKULAM","GARA","KALINGAPATNAM",0,0,0,0,0,0,62,62,62
"ANDHRA PRADESH","SRIKAKULAM","GARA","THONANGI",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","GARA","KORNI",0,0,0,0,0,0,77,77,77
"ANDHRA PRADESH","SRIKAKULAM","GARA","KORLAM",0,0,0,0,0,0,76,76,76
"ANDHRA PRADESH","SRIKAKULAM","GARA","JAFRABAD",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","GARA","TULUGU",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","GARA","JALLUVALASA",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","SRIKAKULAM","GARA","NIZAMABAD",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","SRIKAKULAM","GARA","SATIVADA",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","GARA","KOTHURUSIRIGAM",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","SRIKAKULAM","GARA","AMPOLU",0,0,0,0,0,0,43,43,43
"ANDHRA PRADESH","SRIKAKULAM","GARA","DEEAPAVALI",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","SRIKAKULAM","GARA","VADADA",0,0,0,0,0,0,64,64,64
"ANDHRA PRADESH","SRIKAKULAM","GARA","GONTI",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","GARA","SRIKURMAM",0,0,0,0,0,1,126,127,127
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","RALLAGODAYAVALASA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","DANDALAKSHMIPURAM",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","EDDULAVALASA",0,0,0,0,0,0,39,39,39
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","RALLAPADU",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","DEERGHASI",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","THOTADA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","GANGIVALASA",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","VURJAM",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","NANDIGAM",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","AMPALAM",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","POLAKI",0,0,0,0,0,0,98,98,98
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","SANTHALAKSHIMIPURAM",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","GOLLALAVALASA",0,0,0,0,0,0,50,50,50
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","KOLLIVALASA",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","MOBAGAM",0,0,0,0,0,0,183,183,183
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","GAJAPATHINAGARAM",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","TALASAMUDRAM",0,0,0,0,0,0,65,65,65
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","DOLA",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","JONNAM",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","POLAKI","VANITAMANDALAM",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","CHODAVARAM",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","RELLIVALASA",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","PARASELLI",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","CHIKKALAVALASA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","DASUMANTHAPURAM",0,0,0,3,3,0,0,0,3
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","JAMMU",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","KUDDAM",0,0,0,0,0,0,26,26,26
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","BADAM",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","THOTADA",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","TELAGAVALASA",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","NADAGAM",0,0,0,0,0,0,49,49,49
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","KOBAGAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","LUKALAM",0,0,0,0,0,0,83,83,83
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","KOTHAPOLAVALASA",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","NARASINGURAIDUPETA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","URLAM",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","BASIVALASA",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","YARABADU",0,0,0,0,0,0,37,37,37
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","VARAHANARASIHMAPURAM",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","CHENULAVALASA",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","MADAPAM",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","DEVADI",0,0,0,0,0,0,52,52,52
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","KOMARTHI",0,0,0,0,0,0,44,44,44
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","RAVULAVALASA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","KILLAM",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","MAKIVALASA",0,0,0,0,0,0,42,42,42
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","POTTAYYAVALASA",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","NARASANNAPETA","GOPALAPENTA",0,0,0,0,0,0,37,37,37
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","KARAKAVALASA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","KUKHALINGAM",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","NAGARIKATAKAM",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","ATCHUTAPURAM",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","KOMANAPALLE",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","SURAVARAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","DOMPAKA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","TIMADAM",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","SYRIGAM",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","MAKIVALASA-I",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","PARLAM",0,0,0,0,0,0,53,53,53
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","ANDHAVARAM",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","ALLADA",0,0,0,0,0,0,52,52,52
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","JALUMURU",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","JALUMURU","TALATARIYA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","NOWTHALA",0,0,0,0,0,0,45,45,45
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","DHRMALAKSHMIPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","MAHASINGI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","GORRIBANDA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","KOTHURU",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","SARAVAKOTA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","JARALI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","KUMMARIGUNTA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","SIVARAMPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SARAVAKOTA","THOGIRI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","PITTALASARIA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","SEEDI",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","PATHAPATNAM",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","ANTHARABA",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","CHANGUDI",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","SARALI",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","ANGARASINGI",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","TIDDIMI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","PADIMANYAM",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","BOORAGAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","ROMPIVALASA",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","KORSAVADA",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","SRIKAKULAM","PATHAPATNAM","GOPALAPURAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","MEILAPUTTI","KOSAMALA1A",3,0,0,0,3,1,45,46,49
"ANDHRA PRADESH","SRIKAKULAM","MEILAPUTTI","GOKARNAPUURAM",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","MEILAPUTTI","KARAJADA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","MEILAPUTTI","VASANDHARA",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","SRIKAKULAM","TEKKALI","NARASINGASPALLE",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","TEKKALI","GUDEM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","KOTABOMMILI","CHINASANA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","KOTABOMMILI","JIYYANNAPETA",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","SRIKAKULAM","KOTABOMMILI","SRIJAGANNADHAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","KHASPANAUPADA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","MARRIPADU",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","BHAVANAPADU @ MADYAP",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","YEMALAPETA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","POTHUNAIDUPETA",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","DANDUGOPALAPURAM",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","AKASALAKHAVARAM",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","MARUVADA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SANTHABOMMALI","BORUBHADRA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","NANDIGAM","KARAJADA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","NANDIGAM","KHALLADA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","NANDIGAM","LATTIGAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","NANDIGAM","PEDDATAMARAPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","NANDIGAM","MONDRAYAVALASA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","METTURU",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","GARUDABHADRA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","NAGARAMPALLE",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","MAHADEVIPURAM",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","BATTUPADU",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","ANANTHAGIRI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","BENDI",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","VAJRAPUKOTTURU",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","LAXMIDEVIPETA @ NUVV",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","GOVINDAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","GUNALAPADU",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","AMALAPADU",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","POLLADA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","SURYAMANIPURAM",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","SRIKAKULAM","VAJRAPUKOTHURU","DEVUNALTADA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PALASA","KANTRAGADA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","PALASA","RENTIKOTA",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","SRIKAKULAM","PALASA","PEDANCHALA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","MARADARAJAPURAM",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PALASA","ALLUKHOLA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","PALASA","LODDABHADRA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","PALASA","RAJAGOPALAPURAM",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","SASANAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","PALASA","MOGILIPADU",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","BANTUKOTTURU",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","PANDASASANAM",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","PALASA","LAXMIPURAM",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","SRIKAKULAM","PALASA","PARASAMBA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","CHINABADAM",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","PALASA","KISTUPURAM",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PALASA","PATHAJAGADEVAPURAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","PALASA","BRAHMANATARLA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","PALASA","PURNABHADRA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","SRIKAKULAM","PALASA","AMALAKUDIA",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","PALASA","SARIYAPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","PALASA","GARUDAKHANDI",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","SRIKAKULAM","PALASA","GOPALAPURAM",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","GOWDUGURANTI",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","SIRIPURAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","MOGALAIPETA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","POTHANGI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","MUKUNDAPURAM",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","POTHANGIBISWALI",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","BELLUPATIA",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","MULIPADU",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","SONDIPUDI",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","AMBUGAMBIT",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","KOTHAPALLE",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","BHINNALA",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","VENKATAVARAJAPURAM",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","VEERAGUNNAMAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","MANDASA","AMBUGAM",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","BHUSABHADRA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","JALANTHRAPOTHANGI",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","PALASAPURAM",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","ZINKIBHADRA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","CHIKATISOMPETA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","BENKILI",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","RUSHIKUDDA",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","BARUVAPETA",0,0,0,0,0,0,33,33,33
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","BARUVA",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","PALAVALASA",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","KARTHALIPALEM",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","JAGATHIKESAPURAM",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","POTHRAKONDA",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","SRIKAKULAM","SOMPETA","ANANTHAPURAM",0,0,0,0,0,0,4,4,4
