"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
1961785,"monthly","Impl::Output",1031768,"2016_February","value",189,,,"2016-02-05 17:54:21.377474","2016-02-05 17:54:21.377474",1,"February"
1961840,"monthly","Impl::Output",1031819,"2016_February","value",371,,,"2016-02-05 17:54:21.81412","2016-02-05 17:54:21.81412",1,"February"
1961944,"monthly","Impl::Output",1031926,"2016_February","value",2688,,,"2016-02-05 17:54:22.608043","2016-02-05 17:54:22.608043",1,"February"
1961954,"monthly","Impl::Output",1031937,"2016_February","value",61,,,"2016-02-05 17:54:22.699047","2016-02-05 17:54:22.699047",1,"February"
1962089,"monthly","Impl::Output",1032072,"2016_February","value",142554,,,"2016-02-05 17:54:23.757976","2016-02-05 17:54:23.757976",1,"February"
1962166,"monthly","Impl::Output",1032149,"2016_February","value",61,,,"2016-02-05 17:54:24.362781","2016-02-05 17:54:24.362781",1,"February"
1962197,"monthly","Impl::Output",1032180,"2016_February","value",63,,,"2016-02-05 17:54:24.628037","2016-02-05 17:54:24.628037",1,"February"
1962318,"monthly","Impl::Output",1032301,"2016_February","value",10376,,,"2016-02-05 17:54:25.680925","2016-02-05 17:54:25.680925",1,"February"
1962344,"monthly","Impl::Output",1032325,"2016_February","value",254956,,,"2016-02-05 17:54:25.887103","2016-02-05 17:54:25.887103",1,"February"
1962350,"monthly","Impl::Output",1032333,"2016_February","value",156232,,,"2016-02-05 17:54:25.967898","2016-02-05 17:54:25.967898",1,"February"
1962419,"monthly","Impl::Output",1032399,"2016_February","value",49,,,"2016-02-05 17:54:26.491534","2016-02-05 17:54:26.491534",1,"February"
1961351,"monthly","Impl::Output",1031334,"2016_February","value",92,,,"2016-02-05 17:54:17.646728","2016-02-05 17:54:17.646728",1,"February"
1961396,"monthly","Impl::Output",1031379,"2016_February","value",1973131,,,"2016-02-05 17:54:17.995685","2016-02-05 17:54:17.995685",1,"February"
1961399,"monthly","Impl::Output",1031382,"2016_February","value",421342,,,"2016-02-05 17:54:18.032049","2016-02-05 17:54:18.032049",1,"February"
1961407,"monthly","Impl::Output",1031390,"2016_February","value",33086,,,"2016-02-05 17:54:18.081298","2016-02-05 17:54:18.081298",1,"February"
1961629,"monthly","Impl::Output",1031612,"2016_February","value",4933,,,"2016-02-05 17:54:20.186297","2016-02-05 17:54:20.186297",1,"February"
1961680,"monthly","Impl::Output",1031663,"2016_February","value",4292,,,"2016-02-05 17:54:20.615602","2016-02-05 17:54:20.615602",1,"February"
1961842,"monthly","Impl::Output",1031825,"2016_February","value",1,,,"2016-02-05 17:54:21.825599","2016-02-05 17:54:21.825599",1,"February"
1962047,"monthly","Impl::Output",1032029,"2016_February","value",177,,,"2016-02-05 17:54:23.420414","2016-02-05 17:54:23.420414",1,"February"
1962073,"monthly","Impl::Output",1032056,"2016_February","value",1314,,,"2016-02-05 17:54:23.639919","2016-02-05 17:54:23.639919",1,"February"
1962154,"monthly","Impl::Output",1032143,"2016_February","value",1081,,,"2016-02-05 17:54:24.299818","2016-02-05 17:54:24.299818",1,"February"
1962238,"monthly","Impl::Output",1032221,"2016_February","value",725,,,"2016-02-05 17:54:25.067832","2016-02-05 17:54:25.067832",1,"February"
1962376,"monthly","Impl::Output",1032358,"2016_February","value",800,,,"2016-02-05 17:54:26.185903","2016-02-05 17:54:26.185903",1,"February"
1962398,"monthly","Impl::Output",1032381,"2016_February","value",15510,,,"2016-02-05 17:54:26.341663","2016-02-05 17:54:26.341663",1,"February"
1962658,"monthly","Impl::Output",1032642,"2016_February","value",200,,,"2016-02-05 17:54:28.497307","2016-02-05 17:54:28.497307",1,"February"
1962665,"monthly","Impl::Output",1032647,"2016_February","value",81,,,"2016-02-05 17:54:28.531576","2016-02-05 17:54:28.531576",1,"February"
1962753,"monthly","Impl::Output",1032738,"2016_February","value",2752,,,"2016-02-05 17:54:29.203579","2016-02-05 17:54:29.203579",1,"February"
1961224,"monthly","Impl::Output",1031205,"2016_February","value",109175,,,"2016-02-05 17:54:15.895546","2016-02-05 17:54:15.895546",1,"February"
1961232,"monthly","Impl::Output",1031215,"2016_February","value",16123,,,"2016-02-05 17:54:15.958289","2016-02-05 17:54:15.958289",1,"February"
1961239,"monthly","Impl::Output",1031222,"2016_February","value",20,,,"2016-02-05 17:54:16.009447","2016-02-05 17:54:16.009447",1,"February"
1961292,"monthly","Impl::Output",1031271,"2016_February","value",3541,,,"2016-02-05 17:54:16.951463","2016-02-05 17:54:16.951463",1,"February"
1961304,"monthly","Impl::Output",1031288,"2016_February","value",51193,,,"2016-02-05 17:54:17.1051","2016-02-05 17:54:17.1051",1,"February"
1961308,"monthly","Impl::Output",1031291,"2016_February","value",511,,,"2016-02-05 17:54:17.139335","2016-02-05 17:54:17.139335",1,"February"
1961320,"monthly","Impl::Output",1031303,"2016_February","value",13036,,,"2016-02-05 17:54:17.287777","2016-02-05 17:54:17.287777",1,"February"
1961517,"monthly","Impl::Output",1031497,"2016_February","value",108,,,"2016-02-05 17:54:19.129753","2016-02-05 17:54:19.129753",1,"February"
1961523,"monthly","Impl::Output",1031506,"2016_February","value",9,,,"2016-02-05 17:54:19.184726","2016-02-05 17:54:19.184726",1,"February"
1961529,"monthly","Impl::Output",1031513,"2016_February","value",9,,,"2016-02-05 17:54:19.223477","2016-02-05 17:54:19.223477",1,"February"
1961614,"monthly","Impl::Output",1031597,"2016_February","value",1288,,,"2016-02-05 17:54:20.044417","2016-02-05 17:54:20.044417",1,"February"
1961686,"monthly","Impl::Output",1031668,"2016_February","value",49393,,,"2016-02-05 17:54:20.653745","2016-02-05 17:54:20.653745",1,"February"
1961697,"monthly","Impl::Output",1031680,"2016_February","value",21873,,,"2016-02-05 17:54:20.743988","2016-02-05 17:54:20.743988",1,"February"
1961943,"monthly","Impl::Output",1031929,"2016_February","value",31,,,"2016-02-05 17:54:22.608648","2016-02-05 17:54:22.608648",1,"February"
1961995,"monthly","Impl::Output",1031976,"2016_February","value",28428,,,"2016-02-05 17:54:23.030694","2016-02-05 17:54:23.030694",1,"February"
1962068,"monthly","Impl::Output",1032049,"2016_February","value",9876,,,"2016-02-05 17:54:23.584643","2016-02-05 17:54:23.584643",1,"February"
1962139,"monthly","Impl::Output",1032122,"2016_February","value",126,,,"2016-02-05 17:54:24.13604","2016-02-05 17:54:24.13604",1,"February"
1962422,"monthly","Impl::Output",1032405,"2016_February","value",170,,,"2016-02-05 17:54:26.496658","2016-02-05 17:54:26.496658",1,"February"
1962501,"monthly","Impl::Output",1032484,"2016_February","value",1002,,,"2016-02-05 17:54:27.228855","2016-02-05 17:54:27.228855",1,"February"
1962628,"monthly","Impl::Output",1032611,"2016_February","value",128057,,,"2016-02-05 17:54:28.148101","2016-02-05 17:54:28.148101",1,"February"
1962636,"monthly","Impl::Output",1032619,"2016_February","value",41603,,,"2016-02-05 17:54:28.234079","2016-02-05 17:54:28.234079",1,"February"
1962640,"monthly","Impl::Output",1032623,"2016_February","value",1555,,,"2016-02-05 17:54:28.291529","2016-02-05 17:54:28.291529",1,"February"
1961225,"monthly","Impl::Output",1031208,"2016_February","value",725,,,"2016-02-05 17:54:15.908385","2016-02-05 17:54:15.908385",1,"February"
1961269,"monthly","Impl::Output",1031250,"2016_February","value",4691,,,"2016-02-05 17:54:16.273082","2016-02-05 17:54:16.273082",1,"February"
1961274,"monthly","Impl::Output",1031257,"2016_February","value",213,,,"2016-02-05 17:54:16.323155","2016-02-05 17:54:16.323155",1,"February"
1961276,"monthly","Impl::Output",1031259,"2016_February","value",143,,,"2016-02-05 17:54:16.353515","2016-02-05 17:54:16.353515",1,"February"
1961278,"monthly","Impl::Output",1031261,"2016_February","value",15,,,"2016-02-05 17:54:16.386367","2016-02-05 17:54:16.386367",1,"February"
1961279,"monthly","Impl::Output",1031262,"2016_February","value",10,,,"2016-02-05 17:54:16.454274","2016-02-05 17:54:16.454274",1,"February"
1961473,"monthly","Impl::Output",1031456,"2016_February","value",14576,,,"2016-02-05 17:54:18.7748","2016-02-05 17:54:18.7748",1,"February"
1961649,"monthly","Impl::Output",1031632,"2016_February","value",2309,,,"2016-02-05 17:54:20.364417","2016-02-05 17:54:20.364417",1,"February"
1961736,"monthly","Impl::Output",1031720,"2016_February","value",24070,,,"2016-02-05 17:54:21.022037","2016-02-05 17:54:21.022037",1,"February"
1961794,"monthly","Impl::Output",1031776,"2016_February","value",1943,,,"2016-02-05 17:54:21.468231","2016-02-05 17:54:21.468231",1,"February"
1961981,"monthly","Impl::Output",1031964,"2016_February","value",4154,,,"2016-02-05 17:54:22.936975","2016-02-05 17:54:22.936975",1,"February"
1961991,"monthly","Impl::Output",1031973,"2016_February","value",535,,,"2016-02-05 17:54:23.002375","2016-02-05 17:54:23.002375",1,"February"
1961996,"monthly","Impl::Output",1031981,"2016_February","value",206,,,"2016-02-05 17:54:23.041493","2016-02-05 17:54:23.041493",1,"February"
1962244,"monthly","Impl::Output",1032227,"2016_February","value",2900,,,"2016-02-05 17:54:25.16428","2016-02-05 17:54:25.16428",1,"February"
1962426,"monthly","Impl::Output",1032408,"2016_February","value",1486,,,"2016-02-05 17:54:26.53748","2016-02-05 17:54:26.53748",1,"February"
1962447,"monthly","Impl::Output",1032432,"2016_February","value",16297,,,"2016-02-05 17:54:26.771657","2016-02-05 17:54:26.771657",1,"February"
1962534,"monthly","Impl::Output",1032517,"2016_February","value",1330,,,"2016-02-05 17:54:27.467385","2016-02-05 17:54:27.467385",1,"February"
1962545,"monthly","Impl::Output",1032529,"2016_February","value",4,,,"2016-02-05 17:54:27.526403","2016-02-05 17:54:27.526403",1,"February"
1962570,"monthly","Impl::Output",1032557,"2016_February","value",1478,,,"2016-02-05 17:54:27.744965","2016-02-05 17:54:27.744965",1,"February"
1962603,"monthly","Impl::Output",1032587,"2016_February","value",3436,,,"2016-02-05 17:54:28.011887","2016-02-05 17:54:28.011887",1,"February"
1962614,"monthly","Impl::Output",1032596,"2016_February","value",6,,,"2016-02-05 17:54:28.068762","2016-02-05 17:54:28.068762",1,"February"
1962758,"monthly","Impl::Output",1032743,"2016_February","value",19,,,"2016-02-05 17:54:29.215703","2016-02-05 17:54:29.215703",1,"February"
1962783,"monthly","Impl::Output",1032766,"2016_February","value",2134,,,"2016-02-05 17:54:29.410195","2016-02-05 17:54:29.410195",1,"February"
1962791,"monthly","Impl::Output",1032774,"2016_February","value",11,,,"2016-02-05 17:54:29.455841","2016-02-05 17:54:29.455841",1,"February"
1961227,"monthly","Impl::Output",1031210,"2016_February","value",3628,,,"2016-02-05 17:54:15.941149","2016-02-05 17:54:15.941149",1,"February"
1961236,"monthly","Impl::Output",1031219,"2016_February","value",1286,,,"2016-02-05 17:54:15.997864","2016-02-05 17:54:15.997864",1,"February"
1961246,"monthly","Impl::Output",1031229,"2016_February","value",497,,,"2016-02-05 17:54:16.04722","2016-02-05 17:54:16.04722",1,"February"
1961252,"monthly","Impl::Output",1031234,"2016_February","value",303,,,"2016-02-05 17:54:16.091866","2016-02-05 17:54:16.091866",1,"February"
1961497,"monthly","Impl::Output",1031482,"2016_February","value",6189,,,"2016-02-05 17:54:18.956675","2016-02-05 17:54:18.956675",1,"February"
1961633,"monthly","Impl::Output",1031616,"2016_February","value",316,,,"2016-02-05 17:54:20.236206","2016-02-05 17:54:20.236206",1,"February"
1961655,"monthly","Impl::Output",1031639,"2016_February","value",8115,,,"2016-02-05 17:54:20.413706","2016-02-05 17:54:20.413706",1,"February"
1961715,"monthly","Impl::Output",1031698,"2016_February","value",6070,,,"2016-02-05 17:54:20.893679","2016-02-05 17:54:20.893679",1,"February"
1961775,"monthly","Impl::Output",1031757,"2016_February","value",3532,,,"2016-02-05 17:54:21.288994","2016-02-05 17:54:21.288994",1,"February"
1961863,"monthly","Impl::Output",1031846,"2016_February","value",18532,,,"2016-02-05 17:54:22.039393","2016-02-05 17:54:22.039393",1,"February"
1962074,"monthly","Impl::Output",1032058,"2016_February","value",27183,,,"2016-02-05 17:54:23.642137","2016-02-05 17:54:23.642137",1,"February"
1962360,"monthly","Impl::Output",1032344,"2016_February","value",141,,,"2016-02-05 17:54:26.018284","2016-02-05 17:54:26.018284",1,"February"
1962460,"monthly","Impl::Output",1032443,"2016_February","value",101356,,,"2016-02-05 17:54:26.860706","2016-02-05 17:54:26.860706",1,"February"
1962618,"monthly","Impl::Output",1032601,"2016_February","value",1090,,,"2016-02-05 17:54:28.099027","2016-02-05 17:54:28.099027",1,"February"
1962750,"monthly","Impl::Output",1032732,"2016_February","value",7993,,,"2016-02-05 17:54:29.176817","2016-02-05 17:54:29.176817",1,"February"
1961228,"monthly","Impl::Output",1031211,"2016_February","value",351307,,,"2016-02-05 17:54:15.943016","2016-02-05 17:54:15.943016",1,"February"
1961235,"monthly","Impl::Output",1031218,"2016_February","value",21105,,,"2016-02-05 17:54:15.993138","2016-02-05 17:54:15.993138",1,"February"
1961321,"monthly","Impl::Output",1031304,"2016_February","value",2352,,,"2016-02-05 17:54:17.29114","2016-02-05 17:54:17.29114",1,"February"
1961327,"monthly","Impl::Output",1031309,"2016_February","value",1384,,,"2016-02-05 17:54:17.348351","2016-02-05 17:54:17.348351",1,"February"
1961330,"monthly","Impl::Output",1031313,"2016_February","value",1130,,,"2016-02-05 17:54:17.379582","2016-02-05 17:54:17.379582",1,"February"
1961334,"monthly","Impl::Output",1031317,"2016_February","value",590,,,"2016-02-05 17:54:17.413263","2016-02-05 17:54:17.413263",1,"February"
1961585,"monthly","Impl::Output",1031567,"2016_February","value",233,,,"2016-02-05 17:54:19.80851","2016-02-05 17:54:19.80851",1,"February"
1961603,"monthly","Impl::Output",1031586,"2016_February","value",35202,,,"2016-02-05 17:54:19.965768","2016-02-05 17:54:19.965768",1,"February"
1961606,"monthly","Impl::Output",1031589,"2016_February","value",2,,,"2016-02-05 17:54:20.001337","2016-02-05 17:54:20.001337",1,"February"
1961634,"monthly","Impl::Output",1031619,"2016_February","value",1116198,,,"2016-02-05 17:54:20.2682","2016-02-05 17:54:20.2682",1,"February"
1961696,"monthly","Impl::Output",1031673,"2016_February","value",9350,,,"2016-02-05 17:54:20.727246","2016-02-05 17:54:20.727246",1,"February"
1962099,"monthly","Impl::Output",1032083,"2016_February","value",519,,,"2016-02-05 17:54:23.838881","2016-02-05 17:54:23.838881",1,"February"
1962108,"monthly","Impl::Output",1032091,"2016_February","value",1,,,"2016-02-05 17:54:23.882928","2016-02-05 17:54:23.882928",1,"February"
1962156,"monthly","Impl::Output",1032140,"2016_February","value",156687,,,"2016-02-05 17:54:24.307863","2016-02-05 17:54:24.307863",1,"February"
1962169,"monthly","Impl::Output",1032152,"2016_February","value",53690,,,"2016-02-05 17:54:24.382641","2016-02-05 17:54:24.382641",1,"February"
1962219,"monthly","Impl::Output",1032202,"2016_February","value",25258,,,"2016-02-05 17:54:24.879672","2016-02-05 17:54:24.879672",1,"February"
1962246,"monthly","Impl::Output",1032236,"2016_February","value",197,,,"2016-02-05 17:54:25.174389","2016-02-05 17:54:25.174389",1,"February"
1962759,"monthly","Impl::Output",1032737,"2016_February","value",8,,,"2016-02-05 17:54:29.213367","2016-02-05 17:54:29.213367",1,"February"
1962820,"monthly","Impl::Output",1032803,"2016_February","value",1622,,,"2016-02-05 17:54:29.643587","2016-02-05 17:54:29.643587",1,"February"
1962873,"monthly","Impl::Output",1032855,"2016_February","value",2108,,,"2016-02-05 17:54:30.080302","2016-02-05 17:54:30.080302",1,"February"
1962898,"monthly","Impl::Output",1032882,"2016_February","value",32442,,,"2016-02-05 17:54:30.304643","2016-02-05 17:54:30.304643",1,"February"
1962905,"monthly","Impl::Output",1032888,"2016_February","value",26758,,,"2016-02-05 17:54:30.362917","2016-02-05 17:54:30.362917",1,"February"
1961319,"monthly","Impl::Output",1031302,"2016_February","value",359427,,,"2016-02-05 17:54:17.264748","2016-02-05 17:54:17.264748",1,"February"
1961325,"monthly","Impl::Output",1031306,"2016_February","value",75003,,,"2016-02-05 17:54:17.324146","2016-02-05 17:54:17.324146",1,"February"
1961328,"monthly","Impl::Output",1031311,"2016_February","value",11775,,,"2016-02-05 17:54:17.364521","2016-02-05 17:54:17.364521",1,"February"
1961332,"monthly","Impl::Output",1031315,"2016_February","value",4075,,,"2016-02-05 17:54:17.396701","2016-02-05 17:54:17.396701",1,"February"
1961339,"monthly","Impl::Output",1031321,"2016_February","value",2878,,,"2016-02-05 17:54:17.431881","2016-02-05 17:54:17.431881",1,"February"
1961353,"monthly","Impl::Output",1031336,"2016_February","value",118855,,,"2016-02-05 17:54:17.664174","2016-02-05 17:54:17.664174",1,"February"
1961376,"monthly","Impl::Output",1031359,"2016_February","value",492,,,"2016-02-05 17:54:17.839329","2016-02-05 17:54:17.839329",1,"February"
1961381,"monthly","Impl::Output",1031362,"2016_February","value",294,,,"2016-02-05 17:54:17.881666","2016-02-05 17:54:17.881666",1,"February"
1961386,"monthly","Impl::Output",1031369,"2016_February","value",49,,,"2016-02-05 17:54:17.93257","2016-02-05 17:54:17.93257",1,"February"
1961568,"monthly","Impl::Output",1031552,"2016_February","value",7412,,,"2016-02-05 17:54:19.593185","2016-02-05 17:54:19.593185",1,"February"
1961627,"monthly","Impl::Output",1031610,"2016_February","value",11210,,,"2016-02-05 17:54:20.144505","2016-02-05 17:54:20.144505",1,"February"
